id,observed_on,out_of_range,created_at,url,image_url,sound_url,description,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,species_guess,scientific_name,common_name,taxon_id
15670833,2014-06-14,false,2018-08-19 04:33:18 UTC,https://www.inaturalist.org/observations/15670833,,,,false,Poland - Zachodniopomorskie,53.27743169,15.34529035,25,Grus grus,Grus grus,Common Crane,41
15670834,2014-06-14,false,2018-08-19 04:33:19 UTC,https://www.inaturalist.org/observations/15670834,,,,false,Poland - Zachodniopomorskie,53.27743169,15.34529035,25,Grus grus,Grus grus,Common Crane,41
15670891,2014-06-14,false,2018-08-19 04:34:19 UTC,https://www.inaturalist.org/observations/15670891,,,,false,BRD - Parchim (Landkreis),53.32837069,11.87936899,25,Grus grus,Grus grus,Common Crane,41
15671213,2014-06-15,false,2018-08-19 04:41:59 UTC,https://www.inaturalist.org/observations/15671213,,,,false,Poland - Zachodniopomorskie,53.10943664,15.43034921,25,Grus grus,Grus grus,Common Crane,41
15671696,2014-06-16,false,2018-08-19 04:51:27 UTC,https://www.inaturalist.org/observations/15671696,,,,false,Poland - Zachodniopomorskie,53.26498214,15.51894178,25,Grus grus,Grus grus,Common Crane,41
15671906,2014-06-17,false,2018-08-19 04:57:12 UTC,https://www.inaturalist.org/observations/15671906,,,,false,Poland - Dolina Płoni I Jezioro Miedwie,53.06111577,15.18788221,25,Grus grus,Grus grus,Common Crane,41
15672110,2014-06-17,false,2018-08-19 05:02:53 UTC,https://www.inaturalist.org/observations/15672110,,,,false,Poland - Zachodniopomorskie,53.3186134,15.4538485,25,Grus grus,Grus grus,Common Crane,41
15673618,2014-06-20,false,2018-08-19 05:44:14 UTC,https://www.inaturalist.org/observations/15673618,,,,false,Poland - Zachodniopomorskie,53.20121916,15.27470269,25,Grus grus,Grus grus,Common Crane,41
15674230,2014-06-21,false,2018-08-19 05:59:07 UTC,https://www.inaturalist.org/observations/15674230,,,,false,Poland - Zachodniopomorskie,53.38423741,15.57762496,25,Grus grus,Grus grus,Common Crane,41
15674231,2014-06-21,false,2018-08-19 05:59:08 UTC,https://www.inaturalist.org/observations/15674231,,,,false,Poland - Zachodniopomorskie,53.38112222,15.5789934,25,Grus grus,Grus grus,Common Crane,41
15674234,2014-06-21,false,2018-08-19 05:59:09 UTC,https://www.inaturalist.org/observations/15674234,,,,false,Poland - Zachodniopomorskie,53.36961854,15.5849799,25,Grus grus,Grus grus,Common Crane,41
15728307,2017-07-10,false,2018-08-20 17:25:12 UTC,https://www.inaturalist.org/observations/15728307,https://static.inaturalist.org/photos/23482222/medium.jpeg?1534784348,,,false,"331 92 Värnamo, Svezia",57.281569,13.945273,170,Grue cendrée,Grus grus,Common Crane,41
15728317,2018-07-18,false,2018-08-20 17:25:15 UTC,https://www.inaturalist.org/observations/15728317,https://static.inaturalist.org/photos/23482592/medium.jpeg?1534784810,,,false,"Stor-Elvdal, Norvegia",61.6038133,10.7767093,50903,Grue cendrée,Grus grus,Common Crane,41
15748316,2018-08-20,true,2018-08-21 07:26:08 UTC,https://www.inaturalist.org/observations/15748316,https://static.inaturalist.org/photos/23520399/medium.jpg?1534836370,,,false,"7741, Frøstrup, Nordjylland, DK",57.0775740655,8.8932763301,157,Common Crane,Grus grus,Common Crane,41
15796996,2017-03-30,false,2018-08-22 23:31:33 UTC,https://www.inaturalist.org/observations/15796996,https://static.inaturalist.org/photos/23609086/medium.jpg?1534980300,,,false,"Timgad, Algérie",35.509741687,6.5103149414,3906,Grue cendrée,Grus grus,Common Crane,41
15810942,2017-03-29,false,2018-08-23 13:54:07 UTC,https://www.inaturalist.org/observations/15810942,https://static.inaturalist.org/photos/23627870/medium.jpg?1535017985,,"",false,timgad,35.517569,6.500404,,Grue cendrée,Grus grus,Common Crane,41
15886405,,false,2018-08-25 20:43:50 UTC,https://www.inaturalist.org/observations/15886405,https://static.inaturalist.org/photos/23758301/medium.jpeg?1535229823,,,false,"Bordj Zemoura, Algérie",36.2805978366,4.8591433391,7795,Grue cendrée,Grus grus,Common Crane,41
15903255,2018-06-29,true,2018-08-26 07:16:21 UTC,https://www.inaturalist.org/observations/15903255,https://static.inaturalist.org/photos/23783653/medium.jpeg?1535267564,,,false,"Harburg, Hamburg, Germany",53.4892256286,9.8446556407,977,Grue cendrée,Grus grus,Common Crane,41
15915009,2018-08-05,false,2018-08-26 17:11:48 UTC,https://www.inaturalist.org/observations/15915009,https://static.inaturalist.org/photos/23799567/medium.jpg?1535298309,,,false,"Ukmergė District Municipality, Lithuania",55.143125,24.8285555556,,Common Crane,Grus grus,Common Crane,41
15915093,2018-08-26,true,2018-08-26 17:13:18 UTC,https://www.inaturalist.org/observations/15915093,https://static.inaturalist.org/photos/23804777/medium.jpg?1535303547,,,false,"Rötha, Deutschland",51.219305,12.410625,,Common Crane,Grus grus,Common Crane,41
15928309,2008-11-05,true,2018-08-26 23:46:47 UTC,https://www.inaturalist.org/observations/15928309,https://static.inaturalist.org/photos/23828398/medium.jpg?1535327210,,,false,"Carr. de Madrid, 83, 28620 Aldea del Fresno, Madrid, España",40.3164282534,-4.1886324808,526,Common Crane,Grus grus,Common Crane,41
15928468,2009-02-23,true,2018-08-26 23:53:04 UTC,https://www.inaturalist.org/observations/15928468,https://static.inaturalist.org/photos/23828757/medium.jpg?1535327588,,,false,"Calle Alberche, 28620 Aldea del Fresno, Madrid, España",40.3282698441,-4.2031086981,263,Common Crane,Grus grus,Common Crane,41
15962760,2018-07-30,true,2018-08-28 01:10:35 UTC,https://www.inaturalist.org/observations/15962760,https://static.inaturalist.org/photos/23892476/medium.jpeg?1535418564,,,false,"Guöviksvägen 353, 374 96 Trensum, Sweden",56.1800845,15.0030389,189,Common Crane,Grus grus,Common Crane,41
15975528,2016-02-21,false,2018-08-28 15:55:59 UTC,https://www.inaturalist.org/observations/15975528,https://static.inaturalist.org/photos/23948432/medium.jpeg?1535520281,,,false,"N108, Algérie",35.5444817144,-0.590583533,233,Grue cendrée,Grus grus,Common Crane,41
16023414,2017-04-03,false,2018-08-30 09:16:35 UTC,https://www.inaturalist.org/observations/16023414,https://static.inaturalist.org/photos/24002804/medium.jpg?1535620562,,,false,"Timgad, Algérie",35.5170673982,6.5022373925,4,Grue cendrée,Grus grus,Common Crane,41
16024839,2018-08-22,false,2018-08-30 11:36:56 UTC,https://www.inaturalist.org/observations/16024839,https://static.inaturalist.org/photos/24004821/medium.jpeg?1535627684,,,false,"Pyrzyce, PL-ZP, PL",53.0606405844,14.878525877,8,Grue cendrée,Grus grus,Common Crane,41
16033697,2018-08-27,false,2018-08-30 17:44:32 UTC,https://www.inaturalist.org/observations/16033697,https://static.inaturalist.org/photos/24019620/medium.jpg?1535651075,,Стая 40-50 птиц ,false,"Московская обл., Россия, 140513",55.05183458,39.1875689104,263,Grue cendrée,Grus grus,Common Crane,41
16199982,2018-02-22,true,2018-09-04 12:29:58 UTC,https://www.inaturalist.org/observations/16199982,https://static.inaturalist.org/photos/24302087/medium.jpg?1536064081,,,false,"Province de Huesca, Espagne",42.1230027125,-0.6804804089,5078,Common Crane,Grus grus,Common Crane,41
16339912,2016-10-27,false,2018-09-09 01:10:38 UTC,https://www.inaturalist.org/observations/16339912,https://static.inaturalist.org/photos/24556667/medium.jpg?1536455432,,"Common Crane (Grus grus),  DSC_2602.JPG",false,"Tal, Gujarat, India",23.5813766667,69.2529016667,,Common Crane,Grus grus,Common Crane,41
16340181,2016-10-27,false,2018-09-09 01:20:19 UTC,https://www.inaturalist.org/observations/16340181,https://static.inaturalist.org/photos/24557176/medium.jpg?1536456009,,"Common Crane (Grus grus),  DSC_2635.JPG",false,"Kutch, Gujarat, India",23.6123833333,69.277765,,Common Crane,Grus grus,Common Crane,41
16341097,2016-10-31,false,2018-09-09 01:48:52 UTC,https://www.inaturalist.org/observations/16341097,https://static.inaturalist.org/photos/24558907/medium.jpg?1536457725,,"Common Crane (Grus grus),  DSC_4329.JPG",false,"Bhavnagar, Gujarat, India",22.054465,72.0349216667,,Grue cendrée,Grus grus,Common Crane,41
16354915,2018-09-07,false,2018-09-09 15:26:44 UTC,https://www.inaturalist.org/observations/16354915,https://static.inaturalist.org/photos/24586199/medium.jpeg?1536506767,,,false,"Мамоново, Калининградская обл., Россия, 238450",54.4704787421,19.9494513569,244,Common Crane,Grus grus,Common Crane,41
16478171,2016-01-22,true,2018-09-13 03:37:25 UTC,https://www.inaturalist.org/observations/16478171,https://static.inaturalist.org/photos/24798699/medium.jpeg?1536810027,,,false,"Unnamed Road, Algérie",35.3503005099,7.2703206539,66,Grue cendrée,Grus grus,Common Crane,41
16503352,2018-08-06,false,2018-09-13 21:20:08 UTC,https://www.inaturalist.org/observations/16503352,https://static.inaturalist.org/photos/24836115/medium.jpeg?1536873258,,"",false,"Kupiškis District Municipality, Lithuania",55.7545166551,25.0816755633,244,Grue cendrée,Grus grus,Common Crane,41
16571394,2018-09-15,true,2018-09-15 23:59:39 UTC,https://www.inaturalist.org/observations/16571394,https://static.inaturalist.org/photos/26937839/medium.jpeg?1540047463,,Trio of cranes seen flying over the Heath.,false,"Reuterswärds väg 2, 239 42 Falsterbo, Sweden",55.4006503457,12.8682984039,132,Common Crane,Grus grus,Common Crane,41
16581209,2009-05-08,false,2018-09-16 07:53:10 UTC,https://www.inaturalist.org/observations/16581209,https://static.inaturalist.org/photos/24976360/medium.jpg?1537083627,,,false,"Norfolk, UK",52.606644195,1.4540577221,464,Grue cendrée,Grus grus,Common Crane,41
16585033,2018-01-17,false,2018-09-16 12:53:02 UTC,https://www.inaturalist.org/observations/16585033,https://static.inaturalist.org/photos/24983174/medium.jpg?1537102361,,,false,中國江西省南昌市新建縣,28.9498366667,116.3452116667,,Common Crane,Grus grus,Common Crane,41
16665650,2018-09-18,true,2018-09-18 19:21:29 UTC,https://www.inaturalist.org/observations/16665650,https://static.inaturalist.org/photos/25131097/medium.jpg?1537298458,,,false,"Rötha, Deutschland",51.2261816667,12.4056133333,,Common Crane,Grus grus,Common Crane,41
16846040,2018-09-09,false,2018-09-23 20:15:27 UTC,https://www.inaturalist.org/observations/16846040,https://static.inaturalist.org/photos/25435229/medium.jpeg?1537733107,,,false,"Szkaradowo, Polska",51.6035055375,17.1459237951,977,Common Crane,Grus grus,Common Crane,41
16861420,2018-03-24,true,2018-09-24 04:20:09 UTC,https://www.inaturalist.org/observations/16861420,https://static.inaturalist.org/photos/25464864/medium.jpg?1537762828,,,false,"Bauleuteweideweg, Ottersberg, Niedersachsen, DE",53.1132841578,9.0153505358,357,Common Crane,Grus grus,Common Crane,41
16895920,2012-12-09,true,2018-09-25 07:19:55 UTC,https://www.inaturalist.org/observations/16895920,,,Dati inseriti anche in Ornitho,false,Bagnolo Piemonte,44.7540980987,7.3287051391,,Grus grus,Grus grus,Common Crane,41
16945751,2018-09-26,false,2018-09-26 21:28:45 UTC,https://www.inaturalist.org/observations/16945751,,,,false,"Uckermark, DE-BR, DE",53.024056697,14.227956754,3,Kranich,Grus grus,Common Crane,41
16965889,2011-07-08,false,2018-09-27 16:00:25 UTC,https://www.inaturalist.org/observations/16965889,https://static.inaturalist.org/photos/25646515/medium.jpeg?1538064038,,,false,"Bolesławiec, Polska",51.2877827619,15.5294946581,2,Common Crane,Grus grus,Common Crane,41
16988452,2015-12-22,true,2018-09-28 06:52:01 UTC,https://www.inaturalist.org/observations/16988452,https://static.inaturalist.org/photos/25686413/medium.jpeg?1538117511,,"",false,"Wilaya de Naâma, Algérie",33.9099516667,-0.3405116667,,Common Crane,Grus grus,Common Crane,41
16988460,2016-01-22,true,2018-09-28 06:52:39 UTC,https://www.inaturalist.org/observations/16988460,https://static.inaturalist.org/photos/25686431/medium.jpeg?1538117553,,"",false,"Wilaya de Khenchela, Algérie",35.345865,7.2651516389,,Grue cendrée,Grus grus,Common Crane,41
16994830,2018-03-25,true,2018-09-28 14:18:16 UTC,https://www.inaturalist.org/observations/16994830,https://static.inaturalist.org/photos/25696927/medium.jpeg?1538144141,,,true,"69006 Lyon, France",45.7774032,4.8552144,1687,Серый журавль,Grus grus,Common Crane,41
17021303,2018-01-09,true,2018-09-29 08:53:05 UTC,https://www.inaturalist.org/observations/17021303,https://static.inaturalist.org/photos/25743586/medium.png?1538210399,,,false,"עכו, ישראל",32.9364878354,35.1158769346,61,Common Crane,Grus grus,Common Crane,41
17022272,2018-09-24,false,2018-09-29 10:21:05 UTC,https://www.inaturalist.org/observations/17022272,https://static.inaturalist.org/photos/25743683/medium.jpeg?1538210820,,,false,"17268 Templin, Germany",53.0960511385,13.4977994533,61,Common Crane,Grus grus,Common Crane,41
17022413,2018-09-28,false,2018-09-29 10:22:51 UTC,https://www.inaturalist.org/observations/17022413,https://static.inaturalist.org/photos/25744220/medium.jpeg?1538212097,,,false,"17268 Templin, Germany",53.0960511385,13.4977994533,61,Common Crane,Grus grus,Common Crane,41
17069097,2018-09-28,false,2018-09-30 17:46:32 UTC,https://www.inaturalist.org/observations/17069097,https://static.inaturalist.org/photos/25833125/medium.jpeg?1538329549,,,false,"Enköping Ö, Suède",59.6663624376,17.3774972608,677,Common Crane,Grus grus,Common Crane,41
17077181,2015-12-29,true,2018-09-30 20:59:44 UTC,https://www.inaturalist.org/observations/17077181,https://static.inaturalist.org/photos/25847369/medium.jpeg?1538341116,,"Don´t remember the exact location, but was within the limits of the National Park ""Tablas de Daimiel"".",false,"Cidade Real, Espanha",39.2107150269,-3.6939248016,10000,Common Crane,Grus grus,Common Crane,41
17082443,2018-06-06,false,2018-09-30 23:32:38 UTC,https://www.inaturalist.org/observations/17082443,https://static.inaturalist.org/photos/25857853/medium.jpeg?1538350182,,,false,"Kaišiadorių r. sav., Lietuva",54.742337173,24.50257245,33,Grue cendrée,Grus grus,Common Crane,41
17167776,2017-03-27,false,2018-10-03 20:44:37 UTC,https://www.inaturalist.org/observations/17167776,https://static.inaturalist.org/photos/26013794/medium.jpg?1538599482,,,false,"532 72, Falköping, Västra Götaland, SE",58.2739414209,13.4918722566,267,Grue cendrée,Grus grus,Common Crane,41
17246737,2018-10-06,false,2018-10-06 15:40:44 UTC,https://www.inaturalist.org/observations/17246737,https://static.inaturalist.org/photos/26156938/medium.jpg?1538840426,,,false,"Strandbadweg 70, 04860 Torgau, Deutschland",51.5456283333,12.9850083333,,Grue cendrée,Grus grus,Common Crane,41
17280583,2018-10-07,false,2018-10-07 15:02:46 UTC,https://www.inaturalist.org/observations/17280583,,,Fairly small group (20-30) flying high in the sky in a V-formation due West.,false,Hinterhof,52.265509,10.535674,46,Grus grus,Grus grus,Common Crane,41
17372247,2018-10-06,false,2018-10-10 08:09:46 UTC,https://www.inaturalist.org/observations/17372247,https://static.inaturalist.org/photos/26385306/medium.jpg?1539158990,,,false,"Kartuzy, PL-PM, PL",54.2899883333,18.0069611167,12,Серый журавль,Grus grus,Common Crane,41
17413862,2018-09-26,false,2018-10-11 19:03:21 UTC,https://www.inaturalist.org/observations/17413862,https://static.inaturalist.org/photos/26460494/medium.jpeg?1539284586,,,false,"Barnim, DE-BR, DE",52.972791,13.807618,158,Common Crane,Grus grus,Common Crane,41
17415289,2018-09-26,false,2018-10-11 19:42:08 UTC,https://www.inaturalist.org/observations/17415289,https://static.inaturalist.org/photos/26462760/medium.jpeg?1539286921,,"",false,"B113, 16307 Mescherin, Deutschland",53.264324,14.408326,130,Grue cendrée,Grus grus,Common Crane,41
17446173,2012-05-01,false,2018-10-12 20:57:45 UTC,https://www.inaturalist.org/observations/17446173,https://static.inaturalist.org/photos/26520024/medium.jpg?1539377816,,,false,"Шемуршинский р-н, Чувашская Респ., Россия",54.8764462333,47.3077822966,441,Grue cendrée,Grus grus,Common Crane,41
17471348,2018-10-13,false,2018-10-13 18:39:31 UTC,https://www.inaturalist.org/observations/17471348,https://static.inaturalist.org/photos/26563395/medium.jpeg?1539451775,,,false,"14624 Dallgow-Döberitz, Germany",52.5206607485,13.0603011842,1953,Серый журавль,Grus grus,Common Crane,41
17497477,2018-10-14,true,2018-10-14 15:08:45 UTC,https://www.inaturalist.org/observations/17497477,https://static.inaturalist.org/photos/26618664/medium.jpeg?1539529621,,,false,"53940 Hellenthal, Deutschland",50.474094842,6.5050024414,31,Common Crane,Grus grus,Common Crane,41
17503800,2018-10-14,false,2018-10-14 18:33:47 UTC,https://www.inaturalist.org/observations/17503800,https://static.inaturalist.org/photos/26628973/medium.jpeg?1539540048,,,false,"NSG Riddagshausen, Kreuzteich, Braunschweig, Deutschland",52.2715843329,10.5756948068,100,Grue cendrée,Grus grus,Common Crane,41
17536504,2018-10-15,false,2018-10-15 18:01:59 UTC,https://www.inaturalist.org/observations/17536504,https://static.inaturalist.org/photos/26693437/medium.jpeg?1539624922,,"",false,"Langen, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Common Crane,Grus grus,Common Crane,41
17536519,2018-10-15,false,2018-10-15 18:02:08 UTC,https://www.inaturalist.org/observations/17536519,https://static.inaturalist.org/photos/26693652/medium.jpeg?1539625237,,"",false,"Langen, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Common Crane,Grus grus,Common Crane,41
17536526,2018-10-15,false,2018-10-15 18:02:11 UTC,https://www.inaturalist.org/observations/17536526,https://static.inaturalist.org/photos/26693810/medium.jpeg?1539625472,,"",false,"Langen, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Common Crane,Grus grus,Common Crane,41
17536532,2018-10-15,false,2018-10-15 18:02:14 UTC,https://www.inaturalist.org/observations/17536532,https://static.inaturalist.org/photos/26693948/medium.jpeg?1539625620,,"",false,"Langen, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Common Crane,Grus grus,Common Crane,41
17536540,2018-10-15,false,2018-10-15 18:02:20 UTC,https://www.inaturalist.org/observations/17536540,https://static.inaturalist.org/photos/26694080/medium.jpeg?1539625741,,"",false,"Langen, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Grue cendrée,Grus grus,Common Crane,41
17536541,2018-10-15,false,2018-10-15 18:02:20 UTC,https://www.inaturalist.org/observations/17536541,https://static.inaturalist.org/photos/26694116/medium.jpeg?1539625779,,"",false,"Langen, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Common Crane,Grus grus,Common Crane,41
17536543,2018-10-15,false,2018-10-15 18:02:22 UTC,https://www.inaturalist.org/observations/17536543,https://static.inaturalist.org/photos/26694214/medium.jpeg?1539625919,,"",false,"Langen, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Common Crane,Grus grus,Common Crane,41
17642670,2018-10-18,true,2018-10-19 07:51:22 UTC,https://www.inaturalist.org/observations/17642670,https://static.inaturalist.org/photos/26876443/medium.jpg?1539935454,,,false,"06536 Berga, Deutschland",51.4401836671,11.0130750308,122,Common Crane,Grus grus,Common Crane,41
17642935,2018-10-13,true,2018-10-19 08:34:48 UTC,https://www.inaturalist.org/observations/17642935,,,,false,"Balmazújvárosi, Hungary",47.6334123248,21.0889249729,4634,Common Crane,Grus grus,Common Crane,41
17644046,2018-10-19,true,2018-10-19 10:37:56 UTC,https://www.inaturalist.org/observations/17644046,,,A flock of 40-50 cranes flying WSW,false,"Region Hannover, DE-NI, DE",52.347342,9.716658,48,Grus grus,Grus grus,Common Crane,41
17646266,2018-10-19,true,2018-10-19 14:01:02 UTC,https://www.inaturalist.org/observations/17646266,https://static.inaturalist.org/photos/26883497/medium.jpg?1539957675,,,false,"Verkehrsstraße 20, Bochum, Nordrhein-Westfalen, DE",51.5056133333,7.2076,10,Common Crane,Grus grus,Common Crane,41
17651650,2018-10-19,false,2018-10-19 17:47:53 UTC,https://www.inaturalist.org/observations/17651650,,,Large group of ~ 200 going west,false,"Unnamed Road, 38112 Braunschweig, Deutschland",52.322856046,10.4190788941,4,Kranich,Grus grus,Common Crane,41
17651809,2018-10-17,false,2018-10-19 17:53:01 UTC,https://www.inaturalist.org/observations/17651809,https://static.inaturalist.org/photos/26889060/medium.jpeg?1539965518,,,false,"Linum, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Common Crane,Grus grus,Common Crane,41
17651810,2018-10-17,false,2018-10-19 17:53:01 UTC,https://www.inaturalist.org/observations/17651810,https://static.inaturalist.org/photos/26889121/medium.jpeg?1539965592,,,false,"Linum, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Common Crane,Grus grus,Common Crane,41
17651813,2018-10-17,false,2018-10-19 17:53:04 UTC,https://www.inaturalist.org/observations/17651813,https://static.inaturalist.org/photos/26889255/medium.jpeg?1539965770,,,false,"Linum, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Common Crane,Grus grus,Common Crane,41
17651815,2018-10-17,false,2018-10-19 17:53:05 UTC,https://www.inaturalist.org/observations/17651815,https://static.inaturalist.org/photos/26889706/medium.jpeg?1539966293,,,false,"Linum, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Grue cendrée,Grus grus,Common Crane,41
17651816,2018-10-17,false,2018-10-19 17:53:06 UTC,https://www.inaturalist.org/observations/17651816,https://static.inaturalist.org/photos/26889786/medium.jpeg?1539966387,,,false,"Linum, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Common Crane,Grus grus,Common Crane,41
17651819,2018-10-17,false,2018-10-19 17:53:08 UTC,https://www.inaturalist.org/observations/17651819,https://static.inaturalist.org/photos/26889982/medium.jpeg?1539966570,,,false,"Linum, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Common Crane,Grus grus,Common Crane,41
17651826,2018-10-17,false,2018-10-19 17:53:10 UTC,https://www.inaturalist.org/observations/17651826,https://static.inaturalist.org/photos/26890213/medium.jpeg?1539966799,,,false,"Linum, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Grue cendrée,Grus grus,Common Crane,41
17651827,2018-10-17,false,2018-10-19 17:53:10 UTC,https://www.inaturalist.org/observations/17651827,https://static.inaturalist.org/photos/26890370/medium.jpeg?1539966963,,,false,"Linum, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Grue cendrée,Grus grus,Common Crane,41
17651828,2018-10-17,false,2018-10-19 17:53:10 UTC,https://www.inaturalist.org/observations/17651828,https://static.inaturalist.org/photos/26890379/medium.jpeg?1539966972,,,false,"Linum, Fehrbellin, Germany",52.7660728522,12.8808972775,1953,Common Crane,Grus grus,Common Crane,41
17651900,2018-10-17,false,2018-10-19 17:53:29 UTC,https://www.inaturalist.org/observations/17651900,https://static.inaturalist.org/photos/26891532/medium.jpeg?1539968271,,,false,"Linum, Fehrbellin, Germany",52.7556388238,12.8609955154,1953,Grue cendrée,Grus grus,Common Crane,41
17651901,2018-10-17,false,2018-10-19 17:53:29 UTC,https://www.inaturalist.org/observations/17651901,https://static.inaturalist.org/photos/26891575/medium.jpeg?1539968334,,,false,"Linum, Fehrbellin, Germany",52.7556388238,12.8609955154,1953,Grue cendrée,Grus grus,Common Crane,41
17651902,2018-10-17,false,2018-10-19 17:53:31 UTC,https://www.inaturalist.org/observations/17651902,https://static.inaturalist.org/photos/26891634/medium.jpeg?1539968416,,,false,"Linum, Fehrbellin, Germany",52.7556388238,12.8609955154,1953,Grue cendrée,Grus grus,Common Crane,41
17651904,2018-10-17,false,2018-10-19 17:53:31 UTC,https://www.inaturalist.org/observations/17651904,https://static.inaturalist.org/photos/26891777/medium.jpeg?1539968637,,,false,"Linum, Fehrbellin, Germany",52.7556388238,12.8609955154,1953,Common Crane,Grus grus,Common Crane,41
17651905,2018-10-17,false,2018-10-19 17:53:31 UTC,https://www.inaturalist.org/observations/17651905,https://static.inaturalist.org/photos/26891722/medium.jpeg?1539968537,,,false,"Linum, Fehrbellin, Germany",52.7556388238,12.8609955154,1953,Grue cendrée,Grus grus,Common Crane,41
17651907,2018-10-17,false,2018-10-19 17:53:33 UTC,https://www.inaturalist.org/observations/17651907,https://static.inaturalist.org/photos/26891835/medium.jpeg?1539968723,,,false,"Linum, Fehrbellin, Germany",52.7556388238,12.8609955154,1953,Grue cendrée,Grus grus,Common Crane,41
17651908,2018-10-17,false,2018-10-19 17:53:33 UTC,https://www.inaturalist.org/observations/17651908,https://static.inaturalist.org/photos/26891902/medium.jpeg?1539968796,,,false,"Linum, Fehrbellin, Germany",52.7556388238,12.8609955154,1953,Grue cendrée,Grus grus,Common Crane,41
17651909,2018-10-17,false,2018-10-19 17:53:33 UTC,https://www.inaturalist.org/observations/17651909,https://static.inaturalist.org/photos/26891948/medium.jpeg?1539968877,,,false,"Linum, Fehrbellin, Germany",52.7556388238,12.8609955154,1953,Common Crane,Grus grus,Common Crane,41
17651912,2018-10-17,false,2018-10-19 17:53:35 UTC,https://www.inaturalist.org/observations/17651912,https://static.inaturalist.org/photos/26892062/medium.jpeg?1539969050,,,false,"Linum, Fehrbellin, Germany",52.7556388238,12.8609955154,1953,Grue cendrée,Grus grus,Common Crane,41
17651913,2018-10-17,false,2018-10-19 17:53:35 UTC,https://www.inaturalist.org/observations/17651913,https://static.inaturalist.org/photos/26892147/medium.jpeg?1539969188,,,false,"Linum, Fehrbellin, Germany",52.7556388238,12.8609955154,1953,Grue cendrée,Grus grus,Common Crane,41
17651914,2018-10-17,false,2018-10-19 17:53:36 UTC,https://www.inaturalist.org/observations/17651914,https://static.inaturalist.org/photos/26892234/medium.jpeg?1539969316,,,false,"Linum, Fehrbellin, Germany",52.7556388238,12.8609955154,1953,Grue cendrée,Grus grus,Common Crane,41
17655880,2018-10-19,false,2018-10-19 20:09:50 UTC,https://www.inaturalist.org/observations/17655880,https://static.inaturalist.org/photos/26901026/medium.jpeg?1539979800,https://static.inaturalist.org/sounds/26665.wav?1539981662,"",false,"Wismarsche Str. 21, 18057 Rostock, Deutschland",54.0866548864,12.1198390424,263,Common Crane,Grus grus,Common Crane,41
17677362,2018-10-20,true,2018-10-20 15:14:21 UTC,https://www.inaturalist.org/observations/17677362,https://static.inaturalist.org/photos/26938823/medium.jpg?1540048483,,,false,"Eichendorffstraße 57, Mainz, Rheinland-Pfalz, DE",49.99448,8.233625,10,Common Crane,Grus grus,Common Crane,41
17679208,2018-10-19,true,2018-10-20 16:16:50 UTC,https://www.inaturalist.org/observations/17679208,,,"En vol, 200 à 300 individus",false,"Bigonville, Rambrouch, Diekirch, LU",49.8478555866,5.7987764664,1146,,Grus grus,Common Crane,41
17705394,2018-10-20,true,2018-10-21 09:03:00 UTC,https://www.inaturalist.org/observations/17705394,https://static.inaturalist.org/photos/26988350/medium.jpeg?1540112513,,Passage des grues lors de  la migration d'hivers,false,"Rurange-lès-Thionville, France",49.27104,6.2328089,3372,Серый журавль,Grus grus,Common Crane,41
17711535,2018-10-21,true,2018-10-21 16:07:23 UTC,https://www.inaturalist.org/observations/17711535,https://static.inaturalist.org/photos/27000020/medium.jpg?1540138081,,,false,"15 Route de Brugnat, Saint-Fiel, Limousin, FR",46.2032915222,1.910575586,65,Common Crane,Grus grus,Common Crane,41
17712710,2018-05-01,false,2018-10-21 16:42:30 UTC,https://www.inaturalist.org/observations/17712710,https://static.inaturalist.org/photos/27001941/medium.jpg?1540140106,,,false,"Ленинский р-н, Новосибирск, Новосибирская обл., Россия",55.036812059,82.8115868568,31,Common Crane,Grus grus,Common Crane,41
17717743,2018-10-21,true,2018-10-21 19:18:37 UTC,https://www.inaturalist.org/observations/17717743,https://static.inaturalist.org/photos/27011496/medium.jpg?1540149415,,,false,"Leipzig, Sachsen, Germany",51.2768533333,12.22152,,Common Crane,Grus grus,Common Crane,41
17736947,2018-10-21,true,2018-10-22 05:49:23 UTC,https://www.inaturalist.org/observations/17736947,,,Se oye un grupo en vuelo sobre el parque de la Alameda,false,"Calle Gregorio de los Ríos, 8, 45600 Talavera de la Reina, Toledo, España",39.9594717426,-4.8182890937,10,Grulla común (Grus grus),Grus grus,Common Crane,41
