id,observed_on,out_of_range,created_at,url,image_url,sound_url,description,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,species_guess,scientific_name,common_name,taxon_id
5108263,14/02/2017,TRUE,2017-02-14 17:52:52 UTC,https://www.inaturalist.org/observations/5108263,https://static.inaturalist.org/photos/6281455/medium.jpg?1487094742,,,FALSE,"53940 Hellenthal, Deutschland",50.44272047,6.435070038,127,Grue cendrée,Grus grus,Common Crane,41
5108385,14/02/2017,FALSE,2017-02-14 18:11:15 UTC,https://www.inaturalist.org/observations/5108385,,,11 individuals flying SE,FALSE,"Wolfsburg, DE-NI, DE",52.42824581,10.67342556,5,,Grus grus,Common Crane,41
5112776,13/02/2017,TRUE,2017-02-15 12:48:51 UTC,https://www.inaturalist.org/observations/5112776,,,In alimentazione su stoppie di mais,FALSE,"Piemonte, IT",45.16763738,8.510898459,254,Gru,Grus grus,Common Crane,41
5112786,13/02/2017,TRUE,2017-02-15 12:49:51 UTC,https://www.inaturalist.org/observations/5112786,,,In alimentazione su prato,FALSE,"Piemonte, IT",45.12917884,8.554613892,126,Gru,Grus grus,Common Crane,41
5113742,15/02/2017,TRUE,2017-02-15 17:31:48 UTC,https://www.inaturalist.org/observations/5113742,https://static.inaturalist.org/photos/6289434/medium.jpeg?1487179915,,,FALSE,"Brescia, Lombardia, IT",45.47305679,9.946944237,,Gru,Grus grus,Common Crane,41
5114939,15/02/2017,FALSE,2017-02-15 21:22:31 UTC,https://www.inaturalist.org/observations/5114939,,,Heard vocalizing while flying overhead,FALSE,Hinterhof,52.265556,10.535254,37,Common Crane (Kranich),Grus grus,Common Crane,41
5115500,14/02/2017,FALSE,2017-02-15 23:03:17 UTC,https://www.inaturalist.org/observations/5115500,https://static.inaturalist.org/photos/6290849/medium.jpeg?1487192910,,11 individuals flying SE,FALSE,NSG Ilkerbruch,52.42829148,10.67353964,100,Grue cendrée,Grus grus,Common Crane,41
5115513,14/02/2017,FALSE,2017-02-15 23:03:23 UTC,https://www.inaturalist.org/observations/5115513,https://static.inaturalist.org/photos/6290914/medium.jpeg?1487193049,,,FALSE,NSG Ilkerbruch,52.43094089,10.66792846,100,Grue cendrée,Grus grus,Common Crane,41
5123377,17/02/2017,TRUE,2017-02-17 09:24:30 UTC,https://www.inaturalist.org/observations/5123377,,,"12 in volo sulla confluenza
",FALSE,"Strada del Meisino, Torino, Piemonte, IT",45.08958628,7.73399991,5,,Grus grus,Common Crane,41
5123684,16/02/2017,TRUE,2017-02-17 13:48:40 UTC,https://www.inaturalist.org/observations/5123684,,,"Nebbia fitta, impossibile vederle, solo sentite, molti individui",FALSE,,,,615,Gru,Grus grus,Common Crane,41
